"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
2690,60,"FV",100,13162,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Feedr","Norm","1Fam","2Story",9,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",1836,"Unf",0,200,2036,"GasA","Ex","Y","SBrkr",2036,604,0,2640,1,0,3,1,3,1,"Ex",11,"Typ",1,"Gd","Attchd",2006,"RFn",3,792,"TA","TA","Y",0,265,0,0,0,0,NA,NA,NA,0,11,2006,"New","Partial",462324.235733333
2691,60,"FV",65,8125,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,858,858,"GasA","Ex","Y","SBrkr",858,858,0,1716,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2005,"RFn",2,615,"TA","TA","Y",0,53,0,0,0,0,NA,NA,NA,0,2,2006,"WD","Normal",191183.2528
2692,20,"RL",74,7733,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Mn","GLQ",24,"Unf",0,1118,1142,"GasA","Ex","Y","SBrkr",1142,0,0,1142,0,0,1,1,3,1,"Gd",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",4,50,0,0,0,0,NA,NA,NA,0,1,2006,"WD","Normal",149840.9604
2693,20,"RL",91,11024,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",118,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1400,1400,"GasA","Ex","Y","SBrkr",1400,0,0,1400,0,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2005,"RFn",2,612,"TA","TA","Y",144,55,0,0,0,0,NA,NA,NA,0,10,2006,"New","Partial",200457.2564
2694,20,"RL",63,13072,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1131,1131,"GasA","Ex","Y","SBrkr",1131,0,0,1131,0,0,1,1,3,1,"Gd",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,39,0,0,0,0,NA,NA,NA,0,3,2006,"New","Partial",151509.630933333
2695,60,"RL",65,7800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",172,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,891,891,"GasA","Ex","Y","SBrkr",891,795,0,1686,0,0,2,1,3,1,"Gd",8,"Typ",0,NA,"Attchd",2005,"Fin",2,462,"TA","TA","Y",144,101,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal",190459.466433333
2696,60,"RL",74,7632,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",96,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,784,784,"GasA","Ex","Y","SBrkr",831,754,0,1585,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2005,"RFn",2,449,"TA","TA","Y",100,77,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",183341.266033333
2697,60,"RL",70,8304,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,941,941,"GasA","Ex","Y","SBrkr",941,896,0,1837,0,0,2,1,3,1,"TA",7,"Typ",0,NA,"Attchd",1997,"RFn",2,688,"TA","TA","Y",150,165,0,0,0,0,NA,"GdPrv",NA,0,7,2006,"WD","Normal",204036.6864
2698,60,"RL",70,9370,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",758,"Unf",0,78,836,"GasA","Ex","Y","SBrkr",844,887,0,1731,1,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1992,"RFn",2,462,"TA","TA","Y",307,85,0,0,224,0,NA,NA,"Othr",3000,10,2006,"WD","Family",196606.134033333
2699,120,"RL",50,7175,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1990,1991,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",904,"Unf",0,494,1398,"GasA","Gd","Y","SBrkr",1398,0,0,1398,1,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1990,"RFn",2,542,"TA","TA","Y",0,46,0,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Normal",178592.197533333
2700,120,"RL",50,7175,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1991,1991,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",278,"Unf",0,939,1217,"GasA","Gd","Y","SBrkr",1217,0,0,1217,0,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1991,"RFn",2,484,"TA","TA","Y",0,64,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",166166.0027
2701,60,"RL",NA,9019,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","2Story",6,5,1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",274,"Unf",0,362,636,"GasA","Ex","Y","SBrkr",636,684,0,1320,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",1994,"Fin",2,472,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",164621.878
2702,20,"RL",70,9100,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,4,1962,1962,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",51,"TA","TA","CBlock","TA","TA","No","LwQ",36,"Unf",0,952,988,"GasA","Ex","Y","SBrkr",988,0,0,988,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1977,"Unf",2,624,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",117890.0387
2703,90,"RM",68,8927,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,6,1977,1977,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1286,368,0,1654,0,0,2,0,4,2,"TA",10,"Typ",0,NA,"Attchd",1977,"RFn",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2006,"WD","Normal",153697.177766667
2704,20,"RL",NA,9240,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1962,2002,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",612,"Unf",0,252,864,"GasA","Gd","Y","SBrkr",1211,0,0,1211,0,0,1,0,2,1,"TA",6,"Min1",1,"TA","Detchd",1972,"Unf",2,576,"TA","TA","Y",161,0,0,0,0,0,NA,"MnPrv",NA,0,3,2006,"WD","Normal",137207.6646
2705,20,"RL",NA,9308,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRNe","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",554,"Unf",0,430,984,"GasA","TA","Y","SBrkr",984,0,0,984,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1965,"Unf",1,310,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Normal",123290.9427
2706,20,"RL",65,8450,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","Plywood","Plywood","BrkFace",90,"TA","TA","CBlock","TA","TA","No","BLQ",162,"Rec",270,450,882,"GasA","TA","Y","SBrkr",909,0,0,909,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1968,"Unf",1,294,"TA","TA","Y",0,155,0,0,0,0,NA,"MnPrv",NA,0,11,2006,"COD","Normal",121009.477066667
2707,20,"RL",NA,8638,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,6,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","TA","TA","No","ALQ",181,"Unf",0,744,925,"GasA","Gd","Y","SBrkr",925,0,0,925,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1990,"Unf",2,484,"TA","TA","Y",203,74,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",118535.5957
2708,20,"RL",NA,13052,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",712,"Unf",0,312,1024,"GasA","TA","Y","SBrkr",1024,0,0,1024,0,0,1,1,3,1,"TA",5,"Typ",0,NA,"Attchd",1965,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,1,2006,"WD","Normal",126828.917333333
2709,20,"RL",NA,8020,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",644,"Unf",0,268,912,"GasA","TA","N","SBrkr",912,0,0,912,0,0,1,0,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,"GdWo",NA,0,4,2006,"WD","Normal",117175.5381
2710,20,"RL",NA,8789,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","Mn","Rec",659,"Unf",0,253,912,"GasA","TA","Y","SBrkr",941,0,0,941,0,0,1,0,3,1,"TA",6,"Typ",1,"Po","Attchd",1967,"Unf",1,288,"TA","TA","Y",64,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",122849.622566667
2711,80,"RL",100,14330,"Pave",NA,"IR1","Low","AllPub","Corner","Gtl","Veenker","Norm","Norm","1Fam","SLvl",7,4,1974,1974,"Gable","CompShg","WdShing","Wd Sdng","BrkFace",145,"Gd","Fa","CBlock","Gd","TA","Gd","ALQ",1023,"BLQ",497,228,1748,"GasA","Gd","Y","SBrkr",2151,495,0,2646,1,2,2,0,3,1,"Gd",9,"Mod",4,"TA","Attchd",1974,"RFn",2,550,"TA","TA","Y",641,100,0,0,0,800,"Gd","GdPrv",NA,0,1,2006,"WD","Normal",259476.357933333
2712,60,"RL",105,11025,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","HdBoard","ImStucc","BrkFace",692,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1118,"Unf",0,216,1334,"GasA","Ex","Y","SBrkr",1520,1306,0,2826,1,0,2,1,3,1,"Gd",9,"Typ",3,"TA","Attchd",1992,"RFn",3,888,"TA","TA","Y",177,208,186,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",358436.597533333
2713,120,"FV",34,3628,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1143,1143,"GasA","Ex","Y","SBrkr",1143,0,0,1143,0,0,1,1,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2004,"RFn",2,588,"TA","TA","Y",0,191,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal",163978.491166667
2714,160,"FV",24,2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",520,623,80,1223,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2005,"RFn",2,480,"TA","TA","Y",0,166,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",154339.653833333
2715,160,"FV",NA,2998,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",513,"Gd","TA","PConc","Gd","TA","No","GLQ",353,"Unf",0,403,756,"GasA","Ex","Y","SBrkr",768,756,0,1524,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",166354.304733333
2716,160,"FV",NA,4447,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,530,530,"GasA","Ex","Y","SBrkr",530,550,0,1080,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Attchd",2003,"RFn",2,496,"TA","TA","Y",0,50,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",154227.904566667
2717,60,"FV",114,8314,"Pave","Pave","IR1","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,569,569,"GasA","Ex","Y","SBrkr",854,840,0,1694,0,0,2,1,3,1,"Gd",6,"Typ",1,"TA","BuiltIn",1997,"Unf",1,434,"TA","TA","Y",0,382,0,0,110,0,NA,"GdPrv",NA,0,11,2006,"WD","Normal",188106.101133333
2718,20,"FV",60,7180,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1568,1568,"GasA","Ex","Y","SBrkr",1568,0,0,1568,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2001,"RFn",2,564,"TA","TA","Y",0,266,0,0,0,0,NA,NA,NA,0,9,2006,"WD","Normal",235481.9394
2719,190,"RL",79,13110,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","RRAn","Feedr","2fmCon","1Story",5,6,1972,1972,"Gable","CompShg","Plywood","Plywood","BrkFace",144,"TA","TA","CBlock","Gd","TA","No","GLQ",962,"Unf",0,191,1153,"GasA","Ex","Y","SBrkr",1193,0,0,1193,1,0,2,0,2,1,"TA",6,"Typ",0,NA,"Attchd",1972,"Fin",2,501,"TA","TA","Y",140,153,0,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Normal",149584.404966667
2720,20,"RL",78,10140,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",7,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",264,"TA","TA","CBlock","TA","TA","No","BLQ",553,"LwQ",68,713,1334,"GasA","Gd","Y","SBrkr",1334,0,0,1334,1,0,2,0,3,1,"TA",7,"Typ",0,NA,"Attchd",1967,"RFn",2,477,"TA","TA","Y",0,20,35,0,264,0,NA,NA,NA,0,4,2006,"WD","Normal",160364.897533333
2721,20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",758,"Unf",0,293,1051,"GasA","Gd","Y","SBrkr",1051,0,0,1051,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1968,"RFn",2,504,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",138631.532666667
2722,60,"RL",72,8640,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",300,"TA","TA","CBlock","Gd","Fa","Mn","ALQ",361,"Rec",483,56,900,"GasA","Ex","Y","SBrkr",884,886,0,1770,1,0,1,1,4,1,"TA",7,"Typ",0,NA,"Attchd",1968,"RFn",2,530,"TA","TA","Y",0,60,0,0,270,0,NA,NA,"Shed",455,6,2006,"WD","Normal",157001.028133333
2723,20,"RL",78,9360,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,7,1968,2004,"Hip","CompShg","HdBoard","HdBoard","BrkFace",203,"TA","TA","CBlock","TA","TA","Av","ALQ",760,"Unf",0,216,976,"GasA","TA","Y","SBrkr",976,0,0,976,1,0,1,0,2,1,"Gd",4,"Typ",1,"Fa","Attchd",1968,"RFn",2,504,"TA","TA","Y",94,0,0,0,0,0,NA,NA,NA,0,8,2006,"WD","Abnorml",141788.943666667
2724,85,"RL",70,8400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","SFoyer",5,6,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",744,"Unf",0,89,833,"GasA","Gd","Y","SBrkr",898,0,0,898,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1968,"RFn",1,326,"TA","TA","Y",143,0,0,0,0,0,NA,NA,NA,0,8,2006,"WD","Normal",128367.9232
2725,20,"RL",NA,9759,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",799,"Unf",0,252,1051,"GasA","TA","Y","SBrkr",1051,0,0,1051,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"RFn",1,264,"TA","TA","Y",182,88,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",128695.648333333
2726,80,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",140,"TA","TA","PConc","TA","TA","Av","ALQ",602,"Rec",402,137,1141,"GasA","Gd","Y","SBrkr",1141,0,0,1141,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1967,"Unf",1,568,"TA","TA","Y",0,78,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",144893.5845
2727,190,"RL",80,8800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","RRAn","Norm","2fmCon","1Story",6,7,1965,2000,"Hip","CompShg","BrkFace","VinylSd","None",0,"TA","Gd","PConc","TA","TA","Mn","ALQ",901,"BLQ",252,34,1187,"GasA","Ex","Y","SBrkr",1565,0,0,1565,1,0,2,0,3,1,"Gd",7,"Min1",2,"TA","Attchd",1965,"RFn",1,299,"TA","TA","Y",200,25,211,0,0,0,NA,"MnPrv","Shed",460,6,2006,"WD","Abnorml",166877.4729
2728,20,"RL",NA,10368,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1964,1964,"Hip","CompShg","HdBoard","HdBoard","BrkFace",112,"TA","TA","CBlock","TA","TA","No","ALQ",260,"LwQ",748,0,1008,"GasA","Ex","Y","SBrkr",1488,0,0,1488,1,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",1964,"Fin",2,430,"TA","TA","Y",154,60,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal",157054.068733333
2729,60,"RL",85,9350,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",5,6,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",360,"Unf",0,360,720,"GasA","Gd","Y","SBrkr",720,720,0,1440,0,0,1,1,4,1,"TA",7,"Typ",1,"Po","Attchd",1964,"Fin",2,480,"TA","TA","Y",0,32,240,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",153730.036566667
2730,20,"RL",80,10800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1960,1960,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",88,"TA","TA","CBlock","TA","TA","No","ALQ",632,"Unf",0,616,1248,"GasA","Ex","Y","SBrkr",1248,0,0,1248,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1960,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,5,2006,"WD","Normal",146455.055166667
2731,30,"RL",60,8550,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1934,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",574,"Unf",0,242,816,"GasA","Ex","Y","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",4,"Typ",1,"Fa","Attchd",1949,"Unf",1,240,"TA","TA","Y",228,0,40,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Normal",112310.383033333
2732,20,"RL",68,9724,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1947,1950,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,938,938,"GasA","Ex","Y","SBrkr",1043,0,0,1043,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1947,"Unf",1,273,"TA","TA","Y",125,48,0,0,0,0,NA,"GdWo",NA,0,5,2006,"WD","Normal",115903.5465
2733,20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1961,1990,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ",915,"Unf",0,336,1251,"GasA","TA","Y","SBrkr",1433,0,0,1433,1,0,1,0,3,1,"TA",7,"Min1",1,"Gd","Attchd",1961,"Unf",2,441,"TA","TA","Y",144,0,205,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",164837.880166667
2734,20,"RL",89,10858,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,6,1952,1952,"Gable","CompShg","Wd Sdng","Plywood","Stone",150,"TA","Gd","CBlock","TA","TA","Mn","LwQ",40,"Unf",0,1404,1444,"GasA","Ex","Y","SBrkr",1624,0,0,1624,1,0,1,0,2,1,"TA",6,"Min1",1,"Gd","Attchd",1952,"RFn",1,240,"TA","TA","Y",0,40,324,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Partial",150388.791133333
2735,20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1951,1951,"Gable","CompShg","HdBoard","HdBoard","Stone",144,"TA","TA","CBlock","TA","TA","No","ALQ",996,"Unf",0,60,1056,"GasA","Ex","Y","FuseA",1216,0,0,1216,1,0,1,0,3,1,"TA",7,"Typ",0,NA,"Attchd",1951,"RFn",1,280,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal",128666.3425
2736,60,"RL",79,9462,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",5,6,1949,1973,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,704,704,"GasA","Gd","Y","FuseA",1024,704,0,1728,0,0,1,1,3,1,"TA",7,"Min1",1,"Gd","Attchd",1949,"Unf",1,234,"TA","TA","Y",245,60,0,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Normal",152403.090166667
2737,20,"RL",82,9888,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1975,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","BLQ",486,"Unf",0,450,936,"GasA","TA","Y","FuseA",936,0,0,936,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1954,"Unf",1,240,"TA","TA","Y",0,0,160,0,0,0,NA,"MnPrv",NA,0,3,2006,"WD","Normal",123269.5252
2738,90,"RL",NA,8917,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1967,1967,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1584,1584,"GasA","TA","Y","SBrkr",1584,0,0,1584,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Detchd",1967,"Unf",2,506,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",134182.672933333
